user_id,podcast_id,rating,listen_time_min,is_favorite
257,999,2.9,80,0
257,868,1.4,163,0
257,490,4.6,171,1
257,242,4.1,180,1
257,36,3.1,65,1
257,160,2.0,59,1
257,51,2.9,142,1
257,516,1.8,160,1
257,58,2.8,162,0
257,647,3.3,15,0
257,700,3.4,24,0
257,411,4.0,101,0
257,967,4.4,113,1
257,211,3.4,155,0
257,62,3.6,18,1
257,599,1.2,166,0
257,302,2.6,144,0
257,671,2.2,132,0
257,780,4.1,51,1
257,170,3.7,141,1
257,470,4.6,56,0
257,794,3.9,18,0
257,68,3.5,123,0
257,919,3.5,71,0
257,729,1.6,79,0
257,503,2.2,179,0
257,494,2.2,130,1
257,37,1.6,92,1
257,553,3.4,22,0
257,497,3.8,18,1
257,428,3.2,33,0
257,124,4.6,172,1
257,707,4.0,51,1
257,407,3.0,10,0
257,76,2.0,75,1
257,342,3.4,121,1
257,240,3.3,134,1
257,153,1.6,109,0
257,789,4.6,127,0
257,136,4.1,47,0
257,705,4.7,100,0
257,180,1.6,110,0
257,579,3.4,27,1
257,280,4.4,53,1
257,345,4.6,157,0
257,50,4.9,69,0
258,528,3.8,26,1
258,342,1.9,50,0
258,811,3.1,36,1
258,784,1.5,14,0
258,360,1.6,167,0
258,782,3.4,61,1
258,234,3.1,100,0
258,119,2.9,10,0
258,605,4.9,101,1
258,515,1.0,127,0
258,897,1.2,104,1
258,144,3.1,68,1
258,103,1.1,143,0
258,573,3.0,89,0
258,575,2.6,51,0
258,293,4.3,38,0
258,620,4.1,161,0
258,679,3.1,87,0
258,663,2.0,142,1
258,312,1.2,19,1
258,929,1.1,47,0
259,849,3.2,141,0
259,454,3.4,127,1
259,222,5.0,41,1
259,962,2.9,178,1
259,643,2.1,16,1
259,699,2.0,168,1
259,313,1.7,114,1
259,350,2.1,125,1
259,886,1.1,122,1
259,487,4.2,173,1
259,486,4.1,92,0
259,279,1.9,121,1
259,707,1.7,67,1
259,337,4.6,47,1
259,656,3.1,108,1
259,79,1.8,25,1
259,625,4.3,105,1
259,614,1.9,98,1
259,530,2.6,112,1
259,298,4.7,99,1
259,303,2.9,173,0
259,224,4.2,152,1
260,509,4.1,153,0
260,102,1.2,114,0
260,224,2.8,126,0
260,903,4.2,92,1
260,964,5.0,104,0
260,7,4.6,157,1
260,344,4.1,80,1
260,250,1.2,46,0
260,821,3.3,88,0
260,568,4.7,79,0
260,260,1.1,126,1
260,419,4.0,133,1
260,88,4.9,44,1
260,876,1.6,90,1
260,550,3.3,177,1
260,572,2.1,39,0
260,798,1.2,75,0
260,244,1.4,24,1
260,735,1.3,157,1
260,110,1.1,7,1
260,398,1.7,162,1
260,829,4.2,99,0
260,592,4.3,129,1
260,464,4.5,167,1
260,941,4.1,166,1
260,408,3.8,150,1
261,928,1.6,171,1
261,730,4.5,62,0
261,413,3.0,20,1
261,285,4.7,56,0
261,634,4.0,145,1
261,1000,5.0,45,0
261,786,4.3,83,0
261,722,3.3,102,0
261,726,1.2,81,1
261,348,2.1,164,1
261,10,3.5,116,0
261,744,1.0,102,0
261,39,1.1,133,0
261,5,1.3,66,1
261,131,4.1,69,1
261,934,3.8,81,1
261,745,1.3,126,0
261,419,1.6,44,0
261,657,3.5,136,1
261,787,2.9,9,0
261,738,2.8,12,1
261,424,1.2,91,0
261,34,4.2,5,1
261,454,2.3,167,1
261,11,2.4,53,1
261,87,4.3,39,0
261,724,4.5,168,0
261,240,3.5,19,1
261,955,2.3,32,1
261,319,2.1,161,0
261,559,2.9,107,0
261,517,1.5,168,1
261,412,2.3,165,0
261,818,4.1,28,0
261,127,3.0,122,0
261,718,4.8,160,1
261,261,3.2,95,0
261,535,4.4,56,0
262,199,2.8,42,0
262,977,1.5,138,1
262,885,2.4,91,1
262,618,4.5,72,1
262,396,4.4,167,0
262,455,2.8,23,0
262,338,1.2,7,1
262,656,2.5,39,1
262,632,1.6,148,0
262,476,4.4,67,0
262,255,2.1,161,1
262,962,3.6,114,1
262,408,1.7,20,1
262,172,1.1,14,0
262,352,1.8,72,1
262,828,2.2,6,0
262,70,5.0,178,0
262,446,5.0,45,1
262,956,4.3,74,1
262,452,3.0,130,1
262,694,3.2,138,1
262,901,4.4,16,1
262,710,2.2,127,0
262,876,1.5,31,1
262,484,4.0,118,1
262,214,3.1,14,1
262,635,1.1,99,1
262,339,1.4,144,1
263,982,4.2,73,1
263,54,3.5,177,1
263,836,1.3,27,1
263,792,3.3,10,1
263,480,3.7,154,0
263,288,3.4,95,0
263,960,1.7,104,0
263,743,1.5,178,0
263,193,1.1,66,1
263,422,4.4,120,1
263,475,4.2,31,1
263,264,4.1,75,0
263,742,3.4,168,0
263,545,3.7,13,0
263,847,1.1,143,0
263,212,1.0,167,1
263,226,4.2,40,1
263,399,2.0,40,0
263,355,5.0,125,0
263,875,3.9,145,1
263,550,2.9,85,1
264,198,4.7,25,1
264,476,1.1,72,0
264,922,4.6,105,0
264,104,1.8,105,0
264,141,1.3,33,1
264,997,2.2,95,1
264,720,2.5,167,0
264,96,4.5,124,0
264,3,1.2,140,0
264,309,4.0,20,1
264,899,3.6,7,0
264,896,2.1,8,1
264,190,4.0,10,0
264,499,2.2,56,0
264,447,4.5,96,0
264,768,2.9,126,1
264,350,4.6,153,0
264,744,3.3,20,0
264,972,1.5,30,0
264,317,4.1,76,1
264,233,1.3,79,0
264,453,1.3,85,1
264,657,4.9,64,0
264,131,3.9,145,1
264,668,2.6,53,1
265,279,4.9,9,0
265,385,1.1,16,1
265,804,4.5,152,1
265,139,2.2,113,1
265,948,3.1,7,0
265,248,2.8,51,0
265,440,2.6,144,0
265,217,3.4,79,1
265,380,4.9,59,0
265,849,1.8,6,0
265,368,4.2,131,0
265,893,4.0,26,1
265,89,3.1,10,1
265,347,3.8,16,1
265,946,3.8,142,0
265,719,4.6,97,1
265,537,4.9,129,1
265,792,4.6,132,0
265,287,4.4,27,0
265,311,4.2,35,1
265,294,4.1,87,1
265,935,3.5,144,0
265,784,1.7,168,0
265,845,3.2,29,1
265,181,4.2,87,0
265,157,3.9,24,0
265,994,2.6,90,1
265,410,3.5,150,0
265,375,3.1,141,1
265,919,3.2,87,1
265,901,3.0,34,0
265,993,3.0,52,1
265,302,3.0,102,0
266,230,1.9,44,1
266,887,1.4,46,0
266,827,1.7,104,0
266,54,4.3,30,1
266,503,4.5,58,0
266,318,4.5,57,0
266,951,1.1,89,1
266,680,1.6,18,0
266,52,4.7,133,0
266,597,1.1,14,0
266,218,1.7,19,0
266,176,4.2,14,1
266,964,3.8,180,0
266,233,3.5,160,1
266,616,1.1,134,1
266,258,2.5,178,0
266,946,1.8,157,0
266,143,1.5,53,0
266,423,4.1,147,1
266,61,3.5,42,1
266,220,3.0,73,0
266,450,2.3,71,0
266,589,3.5,43,1
267,975,1.5,100,1
267,959,4.4,139,0
267,582,4.9,58,1
267,907,3.4,129,1
267,785,2.3,123,0
267,579,4.1,167,1
267,93,3.7,105,0
267,768,1.1,145,1
267,464,4.2,102,1
267,445,1.5,31,1
267,578,2.8,88,0
267,306,4.0,73,1
267,66,2.2,96,0
267,850,4.3,159,1
267,282,1.2,45,0
267,728,2.8,161,1
267,598,1.6,175,0
267,30,3.6,49,0
267,398,4.3,141,0
267,266,2.3,42,0
267,439,4.2,49,0
267,596,3.7,82,1
267,987,2.2,110,0
267,644,3.0,29,0
268,971,4.0,177,1
268,289,2.4,150,0
268,333,2.2,180,1
268,299,1.0,161,1
268,116,2.4,32,1
268,976,4.9,107,0
268,296,3.6,34,1
268,290,2.3,122,0
268,530,4.7,61,1
268,436,4.4,97,0
268,759,3.3,106,1
268,795,1.3,159,0
268,400,2.5,144,0
268,502,3.5,114,1
268,868,1.2,47,0
268,278,3.2,90,0
268,448,1.3,37,1
268,102,2.5,61,0
268,874,3.6,167,0
268,218,3.9,123,1
268,198,4.5,164,1
268,886,1.6,6,0
268,785,2.4,88,0
268,691,3.8,146,0
268,119,4.2,120,1
268,340,4.1,65,0
268,733,4.2,52,0
268,311,1.2,79,0
268,151,2.2,94,0
268,166,1.1,175,1
268,78,3.1,66,1
268,40,3.6,101,0
268,280,3.5,121,0
268,286,4.8,106,1
268,903,3.8,26,1
268,28,4.3,157,0
268,485,2.8,116,0
268,690,1.7,127,1
268,57,4.8,66,0
268,492,1.2,99,0
268,600,2.3,70,1
269,282,1.8,153,0
269,705,3.5,78,1
269,555,3.6,154,1
269,972,2.4,78,0
269,755,4.1,38,1
269,752,4.6,123,0
269,393,2.7,25,1
269,773,2.6,56,0
269,453,3.6,124,0
269,79,3.4,122,1
269,845,4.3,53,0
269,661,1.4,151,1
269,828,3.7,158,1
269,942,1.9,58,0
269,375,3.1,71,1
269,603,1.3,57,0
269,377,1.7,49,0
269,144,4.6,10,1
269,247,2.3,110,0
269,425,4.1,170,0
269,548,4.5,53,1
269,915,3.0,135,1
269,360,3.8,126,1
269,298,5.0,30,1
269,463,1.0,45,1
269,234,2.6,39,1
269,172,3.7,54,0
269,351,4.6,35,1
269,698,3.7,6,1
269,710,3.9,118,1
269,403,3.8,149,1
269,83,2.8,27,0
269,383,1.9,117,1
269,730,2.4,13,1
269,727,4.7,12,0
269,739,2.8,169,0
269,433,1.3,92,1
269,609,2.9,179,0
269,101,4.8,111,1
269,262,4.4,132,0
269,722,4.1,28,0
269,25,4.6,109,1
269,126,2.7,43,1
269,197,2.7,163,1
269,509,3.0,130,0
269,371,2.7,48,0
269,277,2.0,173,0
269,835,2.5,128,0
269,77,4.0,90,1
270,740,1.6,29,0
270,135,3.3,10,1
270,563,1.4,22,0
270,370,3.9,5,0
270,318,2.8,40,0
270,915,1.9,27,1
270,39,3.3,60,0
270,395,1.7,16,1
270,695,1.0,88,0
270,136,2.8,32,1
270,744,1.9,154,1
270,90,3.6,82,1
270,411,4.6,77,1
270,681,1.5,53,1
270,77,4.2,123,1
270,845,4.7,149,0
270,244,2.0,104,1
270,598,1.4,177,0
270,197,3.6,133,0
270,584,4.4,86,0
270,261,3.2,26,1
270,218,2.5,121,1
271,429,2.5,40,1
271,913,2.6,141,1
271,647,3.5,38,0
271,750,3.9,167,1
271,847,3.7,132,0
271,309,3.6,91,0
271,700,2.9,68,0
271,163,3.7,63,1
271,499,1.9,50,1
271,281,4.0,7,1
271,596,3.5,120,0
271,377,1.6,157,0
271,663,3.9,80,0
271,722,3.2,62,0
271,620,3.9,127,1
271,262,2.1,40,1
271,543,1.9,109,0
271,517,4.6,77,1
271,80,4.5,108,0
271,106,1.3,37,0
272,942,4.3,144,0
272,920,4.3,147,0
272,155,1.6,112,0
272,590,3.1,129,0
272,931,1.1,27,1
272,281,3.5,139,0
272,407,2.1,87,1
272,506,2.7,126,1
272,582,3.9,156,1
272,182,3.1,32,1
272,673,2.7,130,1
272,39,1.3,115,1
272,330,2.7,90,0
272,497,1.1,172,0
272,44,4.5,47,1
272,848,1.2,157,1
272,246,1.8,7,0
272,186,2.7,165,1
272,669,2.3,9,1
272,678,1.2,146,0
272,326,2.8,31,1
272,449,2.0,48,0
272,918,1.1,111,1
272,221,2.7,149,0
272,897,4.9,129,0
272,327,1.1,59,1
272,865,4.2,152,1
272,396,2.9,152,1
272,686,2.8,180,1
272,803,2.9,21,0
272,452,1.7,24,1
273,624,3.9,131,1
273,961,3.2,87,0
273,914,4.7,137,0
273,752,1.4,54,0
273,592,4.1,121,1
273,723,3.2,174,0
273,582,3.7,46,0
273,549,3.6,156,0
273,943,3.6,100,0
273,625,4.2,29,0
273,679,2.0,63,1
273,444,4.3,31,1
273,266,3.9,146,0
273,93,3.7,117,0
273,222,4.4,157,1
273,632,1.7,54,1
273,885,5.0,168,1
273,373,4.9,127,0
273,905,3.0,89,1
273,79,2.9,138,1
273,35,4.8,38,1
273,231,4.0,157,0
273,567,4.9,151,1
273,80,2.1,94,0
273,349,2.3,51,1
273,648,4.6,33,1
273,639,4.2,38,0
273,140,4.7,136,0
273,810,4.2,42,1
273,958,2.4,101,0
273,643,4.8,84,1
273,318,3.5,38,0
273,579,3.1,104,0
273,748,3.3,31,1
273,543,2.5,67,0
273,937,3.0,9,0
273,100,2.3,100,0
273,273,4.4,27,1
273,698,2.2,40,1
273,98,2.4,116,1
274,235,4.6,98,0
274,688,4.8,109,0
274,678,1.6,168,0
274,964,2.1,73,1
274,533,4.0,57,1
274,297,1.5,119,0
274,366,1.5,72,0
274,723,2.8,69,0
274,913,1.6,110,1
274,193,3.4,107,1
274,445,3.2,126,0
274,148,4.6,155,1
274,944,3.4,161,1
274,356,2.8,9,0
274,1000,2.5,139,1
274,91,2.2,161,1
274,63,4.1,60,0
274,176,2.7,144,0
274,506,2.7,25,1
274,118,4.3,180,1
274,486,1.9,87,0
274,388,3.3,82,0
274,709,3.9,16,0
274,602,1.2,89,0
274,249,2.1,11,0
274,804,3.5,99,1
274,947,1.1,23,1
274,685,2.2,179,1
275,48,1.6,56,1
275,411,4.7,125,1
275,75,3.3,111,0
275,821,3.2,121,1
275,797,2.5,146,1
275,602,4.9,134,0
275,950,2.0,133,1
275,185,2.7,160,1
275,76,1.4,58,0
275,280,4.2,151,0
275,192,2.4,173,1
275,157,1.0,12,1
275,714,4.1,97,1
275,592,3.1,27,1
275,408,4.5,86,0
275,992,2.4,15,1
275,771,2.5,171,1
275,996,2.2,9,0
275,839,3.0,155,1
275,15,2.9,133,0
275,504,1.8,107,0
275,840,4.1,16,1
275,26,1.2,119,0
275,806,2.1,141,0
275,193,4.5,119,1
275,344,4.2,93,0
275,368,2.3,95,1
275,737,1.0,55,0
275,262,1.1,72,0
275,779,1.4,46,0
275,175,3.1,94,0
275,279,2.0,47,0
275,701,3.4,63,0
275,14,4.8,169,1
275,964,2.5,138,0
275,864,1.6,176,1
275,60,3.7,83,1
275,416,4.1,75,1
275,283,3.4,35,0
275,612,4.3,68,0
275,759,4.4,71,1
275,199,3.2,24,1
275,989,1.0,89,1
275,134,2.8,85,0
276,659,3.6,94,0
276,555,1.3,16,1
276,117,4.8,137,1
276,212,4.8,49,1
276,912,4.9,44,0
276,233,1.7,166,1
276,680,3.6,96,0
276,590,1.4,157,1
276,966,1.1,11,1
276,10,1.5,82,1
276,777,3.3,80,1
276,102,4.7,131,1
276,130,4.5,103,1
276,589,2.3,159,1
276,24,1.1,38,0
276,886,5.0,70,1
276,676,2.1,19,0
276,951,4.2,94,1
276,376,3.9,24,1
276,846,4.9,50,1
276,568,2.0,123,1
276,464,1.6,55,0
276,655,3.2,122,0
277,504,2.0,24,0
277,212,4.3,49,1
277,286,3.6,66,0
277,405,1.0,86,0
277,232,3.0,66,1
277,817,2.1,6,0
277,988,4.6,112,0
277,357,1.5,83,0
277,706,2.8,126,1
277,928,2.0,41,1
277,756,2.9,81,0
277,476,2.2,140,0
277,955,2.5,83,1
277,136,2.5,20,0
277,638,1.8,8,1
277,324,2.7,57,1
277,57,1.4,105,0
277,161,1.4,178,0
277,977,4.7,68,0
277,388,3.6,94,0
277,883,2.2,59,1
277,362,4.1,30,1
277,275,1.8,146,1
277,785,4.2,47,0
277,708,2.7,68,1
277,696,2.1,80,1
277,229,2.2,61,0
278,183,2.7,176,0
278,768,3.0,11,0
278,833,3.3,153,1
278,906,3.3,25,1
278,624,1.3,107,0
278,531,3.4,122,0
278,726,1.2,112,0
278,609,2.8,115,1
278,733,4.7,141,0
278,867,2.6,103,1
278,181,3.4,114,1
278,527,1.4,96,1
278,650,2.2,95,0
278,61,2.4,148,0
278,312,4.6,68,1
278,198,3.0,13,1
278,801,4.5,85,1
278,986,4.6,179,0
278,770,3.3,42,0
278,231,1.9,127,0
278,813,3.5,17,1
278,620,3.7,94,0
278,218,1.3,144,0
278,89,2.0,36,1
278,288,4.9,119,1
278,398,1.0,100,1
278,151,1.7,162,0
278,119,2.5,85,0
278,571,2.1,16,1
278,376,2.8,171,1
278,765,3.7,106,1
278,824,4.1,49,0
278,18,1.9,167,1
278,460,4.7,112,1
278,936,4.5,54,0
278,328,4.2,44,0
278,14,1.1,124,1
278,205,4.5,169,1
278,635,3.1,26,0
278,969,2.7,7,1
278,706,3.9,96,1
278,912,4.0,92,0
278,717,4.5,68,0
279,491,1.9,46,0
279,705,2.3,8,1
279,935,4.5,32,1
279,399,2.6,74,0
279,460,3.4,167,1
279,129,2.7,123,0
279,914,2.5,60,1
279,449,2.8,27,1
279,168,3.0,150,0
279,350,4.5,177,1
279,575,4.2,165,0
279,469,4.9,8,0
279,949,3.6,140,0
279,184,1.5,175,0
279,118,2.8,116,0
279,171,4.2,149,1
279,193,4.1,51,0
279,525,4.4,35,0
279,600,4.8,96,1
279,759,1.6,31,0
279,61,3.8,101,1
279,254,2.2,12,0
279,330,1.2,57,1
279,866,1.7,120,0
279,242,4.8,169,1
279,335,3.5,131,0
279,567,2.4,51,0
279,438,4.2,136,0
279,872,4.5,19,1
279,941,1.4,79,1
279,430,2.7,16,0
279,368,1.7,7,0
279,241,4.0,28,0
280,652,1.8,159,0
280,523,1.8,39,1
280,57,3.5,36,0
280,731,1.9,59,0
280,373,4.5,131,1
280,982,4.1,110,1
280,750,3.4,78,0
280,784,3.3,83,0
280,294,3.8,22,0
280,261,1.7,104,0
280,914,4.2,136,0
280,650,2.4,59,1
280,168,4.8,166,0
280,124,4.3,7,1
280,964,2.5,125,1
280,126,2.8,116,1
280,200,4.8,39,0
280,663,1.6,165,1
280,121,3.7,35,1
280,802,3.8,71,0
280,883,4.4,56,1
280,901,1.3,122,0
280,189,1.4,105,0
280,469,3.4,159,0
280,787,3.8,39,1
280,206,4.7,49,1
280,111,1.4,100,0
280,16,1.1,145,1
280,879,2.5,88,1
280,352,4.6,71,0
280,800,1.9,139,0
280,958,2.3,81,1
280,902,1.5,132,1
280,957,2.3,172,1
280,177,4.0,163,0
280,599,1.1,115,1
280,764,1.9,17,0
280,296,3.3,172,0
280,120,4.6,94,1
280,963,1.7,92,1
280,635,2.3,19,1
280,692,4.2,142,0
280,310,4.2,157,1
280,157,2.1,70,0
280,34,2.8,116,1
280,780,3.4,144,1
280,930,2.3,114,0
281,300,3.6,8,1
281,146,2.7,5,1
281,19,3.2,179,1
281,91,4.5,150,0
281,903,3.5,148,0
281,777,4.9,44,0
281,55,4.4,153,0
281,200,4.1,50,0
281,874,1.6,17,0
281,430,4.8,171,0
281,798,2.5,72,1
281,506,2.1,112,0
281,912,4.7,84,0
281,433,1.0,91,1
281,245,1.2,164,0
281,490,2.7,156,0
281,518,3.7,27,1
281,586,2.7,122,0
281,246,2.7,60,1
281,315,1.9,161,0
281,630,2.5,97,1
281,210,1.0,43,0
281,811,3.4,154,1
282,69,4.0,46,0
282,648,3.9,17,0
282,426,4.4,25,0
282,38,1.2,138,0
282,290,3.2,77,1
282,759,3.8,159,0
282,915,2.5,71,0
282,437,2.5,169,1
282,773,4.8,146,0
282,174,3.7,69,0
282,381,4.8,161,0
282,826,4.5,98,1
282,814,3.9,22,1
282,319,3.2,106,1
282,761,3.7,83,1
282,243,3.9,135,1
282,4,2.0,77,0
282,516,2.1,123,1
282,649,4.3,21,1
282,835,4.7,60,1
282,291,4.9,140,0
282,166,3.5,121,1
282,247,4.4,52,0
282,147,1.5,12,0
282,992,3.6,145,1
282,548,3.1,51,0
282,304,1.9,143,0
282,817,4.8,107,1
282,122,2.0,117,0
282,485,3.1,137,1
282,637,2.4,72,0
282,83,4.4,100,0
282,679,4.9,161,1
282,161,1.4,149,1
282,966,4.9,123,1
282,663,4.4,80,0
283,485,4.7,43,1
283,915,4.9,59,1
283,679,3.3,41,1
283,631,4.1,81,1
283,905,3.9,157,0
283,361,2.1,51,0
283,56,5.0,98,1
283,851,2.0,37,1
283,573,3.3,29,0
283,55,2.7,116,1
283,227,3.1,83,1
283,376,4.7,101,1
283,936,3.5,32,0
283,265,3.1,130,0
283,51,1.5,72,0
283,801,4.0,132,0
283,881,3.6,62,1
283,372,1.5,12,0
283,792,3.6,116,0
283,431,3.7,126,1
283,484,3.5,155,1
283,738,2.6,72,1
283,491,4.3,135,1
283,839,2.0,35,0
283,76,2.2,155,0
283,183,4.2,55,0
283,945,5.0,99,1
283,504,4.5,117,0
283,402,4.3,54,0
283,566,2.0,123,0
283,863,4.9,89,0
283,834,2.2,37,0
283,548,3.4,149,1
284,738,3.0,62,0
284,278,3.7,12,0
284,970,1.5,40,1
284,792,3.3,126,0
284,604,3.5,84,0
284,969,4.5,46,1
284,787,4.9,132,1
284,584,3.7,103,1
284,341,1.2,164,0
284,826,2.4,32,0
284,409,3.4,39,1
284,202,4.9,46,0
284,807,2.9,147,1
284,952,2.1,140,0
284,389,3.6,16,0
284,424,4.8,7,1
284,160,3.8,56,1
284,841,4.4,88,0
284,674,3.1,30,1
284,911,4.2,103,1
284,671,1.7,104,0
284,401,3.9,68,0
284,142,3.3,89,0
284,711,1.1,126,0
284,469,1.5,51,1
284,600,2.1,48,1
284,690,3.3,16,1
284,411,2.7,40,1
284,721,1.6,60,0
284,708,3.3,93,0
284,554,4.2,27,1
284,760,4.3,169,1
284,20,4.0,175,1
284,724,2.5,36,0
284,374,2.6,122,1
284,78,4.3,61,1
284,212,4.2,111,0
284,767,3.0,12,1
284,994,2.6,62,0
284,295,1.1,105,0
284,408,1.0,116,1
285,674,4.4,77,0
285,870,1.9,155,1
285,545,3.2,118,1
285,746,2.6,100,1
285,948,3.1,180,1
285,903,1.0,62,1
285,475,2.9,97,1
285,519,1.0,68,0
285,731,2.0,21,0
285,43,1.6,73,0
285,315,2.7,102,0
285,623,3.0,48,1
285,765,4.7,154,1
285,93,2.2,123,1
285,927,1.9,19,0
285,63,1.4,70,1
285,428,1.8,135,0
285,346,4.4,43,0
285,704,1.7,169,1
285,659,1.3,62,1
285,355,3.6,158,1
285,450,2.1,130,1
285,750,2.7,100,1
285,863,2.1,28,1
285,809,4.7,88,1
285,891,1.5,43,0
285,647,1.9,139,1
285,679,2.8,77,1
285,624,3.1,38,1
285,677,4.1,141,0
285,815,1.6,5,1
285,119,4.6,43,0
285,244,2.0,143,0
285,514,1.2,141,0
285,690,3.2,16,0
286,678,4.7,142,0
286,136,2.1,25,0
286,849,3.4,99,0
286,63,5.0,55,0
286,33,3.2,89,1
286,236,3.2,51,1
286,839,3.9,176,0
286,151,2.0,179,0
286,719,4.8,102,0
286,973,4.6,15,1
286,139,3.0,163,1
286,950,4.6,34,1
286,138,3.0,137,1
286,897,2.2,43,1
286,659,4.1,167,0
286,269,2.9,171,1
286,182,2.7,162,1
286,648,3.2,44,1
286,429,4.1,78,1
286,92,1.2,105,1
286,530,2.7,112,1
286,670,3.1,176,0
286,446,2.5,67,0
286,172,1.1,78,1
286,981,4.5,157,0
286,61,4.9,14,0
286,875,1.1,149,1
286,242,1.5,64,0
286,124,4.1,74,0
286,454,3.2,175,0
286,732,2.5,29,0
286,224,3.0,85,1
286,907,2.7,102,0
286,160,4.5,142,1
287,465,1.1,135,0
287,897,4.8,16,1
287,285,3.6,119,0
287,222,1.8,74,1
287,248,2.8,87,1
287,199,4.4,89,0
287,731,4.9,94,0
287,503,4.0,27,0
287,649,5.0,46,1
287,818,1.9,119,1
287,36,4.7,89,0
287,990,2.6,40,1
287,698,4.6,101,1
287,948,3.5,129,0
287,771,4.4,48,0
287,690,3.8,128,0
287,704,1.9,29,1
287,988,2.2,159,1
287,151,1.8,90,1
287,889,3.4,142,0
287,478,3.9,44,0
287,299,3.0,85,1
287,997,3.0,152,0
287,110,1.8,80,1
287,598,4.3,26,1
287,793,1.1,41,0
287,533,1.2,104,1
287,204,4.3,25,1
287,879,3.6,145,1
287,212,2.4,175,0
287,985,2.0,9,1
287,869,1.5,164,0
287,577,2.2,7,1
287,673,2.9,71,1
287,519,2.6,70,0
287,387,4.5,148,0
287,845,4.6,147,1
287,643,4.7,160,1
287,453,3.8,7,0
287,737,4.7,86,0
287,473,4.3,132,1
287,932,4.1,12,0
288,105,4.2,77,1
288,99,2.6,79,1
288,62,4.0,68,1
288,138,4.4,140,1
288,372,2.4,5,1
288,12,1.3,150,1
288,643,1.2,138,0
288,380,2.0,35,0
288,786,4.4,180,1
288,431,2.3,130,0
288,54,3.9,137,0
288,262,1.4,113,1
288,959,3.4,107,0
288,771,2.1,26,1
288,826,2.3,146,1
288,451,1.4,145,0
288,231,2.8,157,1
288,373,2.8,144,0
288,301,5.0,167,1
288,726,3.7,139,0
288,78,3.9,105,0
288,351,2.6,55,0
288,603,2.1,175,1
288,133,3.3,81,0
288,566,1.2,18,1
288,89,4.0,14,1
288,134,4.2,41,1
288,792,4.5,72,1
288,577,3.5,52,0
288,432,1.3,25,0
288,487,1.9,111,1
288,382,4.7,91,1
288,150,1.1,72,1
288,882,4.9,79,0
288,536,4.6,114,0
288,691,4.4,104,1
288,169,4.8,6,0
288,835,2.5,77,1
288,398,1.4,126,0
289,291,1.4,170,0
289,486,4.1,24,0
289,917,2.5,36,1
289,527,4.5,8,1
289,931,3.3,53,0
289,218,1.7,73,1
289,122,2.4,158,1
289,401,3.3,95,1
289,707,4.8,118,1
289,238,3.0,163,0
289,891,1.3,170,0
289,995,3.4,68,0
289,555,3.7,70,0
289,928,3.9,113,1
289,607,1.7,152,0
289,341,1.2,102,0
289,320,1.3,26,1
289,157,4.7,133,1
289,712,2.3,97,0
289,693,3.7,152,1
289,45,3.0,65,1
289,372,1.7,118,0
289,699,4.8,16,0
289,539,4.7,166,1
289,599,4.3,145,1
289,665,1.5,110,0
290,363,2.9,88,1
290,364,1.6,67,1
290,4,2.6,170,1
290,559,1.9,139,0
290,577,4.0,164,0
290,782,3.2,10,1
290,748,3.7,66,0
290,864,4.3,123,1
290,159,1.8,136,1
290,529,1.0,87,0
290,985,1.5,171,0
290,254,2.9,46,1
290,740,2.2,77,1
290,477,2.3,9,1
290,808,2.6,34,1
290,927,4.8,120,1
290,509,3.4,91,0
290,374,2.4,167,1
290,676,2.8,41,0
290,438,1.5,33,0
290,326,4.6,35,0
290,600,3.1,71,0
290,580,2.9,148,1
290,319,2.2,177,0
290,919,2.1,180,0
290,683,3.3,137,1
290,698,3.0,84,0
290,952,2.5,88,0
290,831,4.4,147,0
290,957,3.1,41,1
290,495,3.8,141,1
290,232,3.2,125,0
290,382,1.2,119,1
290,62,2.3,163,1
290,356,2.0,87,1
290,917,2.6,28,0
290,690,4.2,138,1
290,306,4.4,5,1
290,145,3.3,60,1
290,412,2.9,35,1
290,744,1.8,81,1
290,696,3.2,180,1
290,155,1.1,177,0
291,60,1.5,109,1
291,873,1.6,88,0
291,36,1.8,43,1
291,609,4.8,156,0
291,723,4.4,62,0
291,441,1.3,111,1
291,308,4.5,156,1
291,967,4.7,157,0
291,737,4.1,86,1
291,507,1.9,112,1
291,474,2.1,109,0
291,122,3.7,77,1
291,97,3.9,145,1
291,415,2.8,22,1
291,31,2.8,177,0
291,888,1.8,123,1
291,502,4.3,30,0
291,854,3.8,6,0
291,872,1.1,33,1
291,536,4.6,115,0
291,54,3.9,10,1
291,804,1.7,171,0
291,173,2.3,131,0
291,549,4.3,67,1
291,602,4.8,107,0
291,555,2.3,177,0
291,982,3.2,130,0
291,5,2.9,62,0
291,587,3.4,151,1
291,303,1.3,28,0
291,270,4.8,57,1
291,688,4.7,17,0
291,711,4.1,129,1
291,227,1.4,5,1
291,639,2.6,136,1
291,214,2.1,126,1
291,805,1.4,80,1
291,221,4.4,95,0
291,468,3.3,77,1
291,28,2.1,113,0
291,629,1.3,80,0
291,312,4.2,6,1
291,359,1.3,63,0
291,240,4.5,13,0
292,403,3.0,56,0
292,608,3.8,15,0
292,262,1.3,173,0
292,390,2.7,158,1
292,266,1.6,142,1
292,79,1.7,34,1
292,54,3.7,136,1
292,22,2.0,170,1
292,494,4.5,125,1
292,693,2.0,30,1
292,735,1.3,177,1
292,643,2.4,113,0
292,536,4.4,19,0
